Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Tenure	Option=Electricity	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Void	source_count	source_weight	fallback_count	fallback_weight
0-100%	Mobile Home	Fuel Oil	MS	Owner	0	0	1	0	0	0.0566076	386.307	0.641208	4962.9
0-100%	Mobile Home	Fuel Oil	MS	Renter	0	0	1	0	0	0.00599631	48.1624	0.45281	3203.5
0-100%	Mobile Home	Fuel Oil	MT	Not Available	0	0	0	0	1	3.95834e-18	3.84588e-18	1.5865	4021.09
0-100%	Mobile Home	Fuel Oil	MT	Owner	0	0	1	0	0	1.11685e-19	1.10221e-19	0.169107	452.05
0-100%	Mobile Home	Fuel Oil	MT	Renter	0	0	1	0	0	2.74019e-18	2.65395e-18	0.488119	1122.16
0-100%	Mobile Home	Fuel Oil	NC	Not Available	0	0	0	0	1	6.25028e-18	6.5894e-18	1.14728	10597
0-100%	Mobile Home	Fuel Oil	NC	Owner	0	0	1	0	0	2.49926e-18	2.54942e-18	2.65059	19799.1
0-100%	Mobile Home	Fuel Oil	NC	Renter	0	0	1	0	0	8.43763e-19	9.41465e-19	0.867319	7150.33
0-100%	Mobile Home	Fuel Oil	ND	Not Available	0	0	0	0	1	2.62096e-18	2.71008e-18	0.66655	5345.63
0-100%	Mobile Home	Fuel Oil	ND	Owner	0	0.193627	0.806373	0	0	2.62096e-18	2.71008e-18	0.518428	3811.64
0-100%	Mobile Home	Fuel Oil	ND	Renter	0	0	1	0	0	1.70618e-54	1.83751e-57	2.50702e-20	2.17751e-16
0-100%	Mobile Home	Fuel Oil	NE	Not Available	0	0	0	0	1	6.76632e-18	1.03524e-17	1.39512	6488.61
0-100%	Mobile Home	Fuel Oil	NE	Owner	0	0.098883	0.901117	0	0	8.35233e-54	1.57744e-57	1.33944e-20	5.71111e-17
0-100%	Mobile Home	Fuel Oil	NE	Renter	0	0	1	0	0	6.76632e-18	1.03524e-17	2.01517	10150.5
0-100%	Mobile Home	Fuel Oil	NH	Not Available	0	0	0	0	1	0.283422	997.843	0.707751	1340.12
0-100%	Mobile Home	Fuel Oil	NH	Owner	0	0	1	0	0	0.283422	997.843	0.613384	1219.1
0-100%	Mobile Home	Fuel Oil	NH	Renter	0	0	1	0	0	9.40114e-38	9.88094e-38	7.04285e-21	1.74982e-17
0-100%	Mobile Home	Fuel Oil	NJ	Not Available	0	0	0	0	1	4.56075e-18	2.9768e-18	0.389127	3202.65
0-100%	Mobile Home	Fuel Oil	NJ	Owner	0	0	1	0	0	1.60038e-18	1.46617e-18	0.191164	1529.53
0-100%	Mobile Home	Fuel Oil	NJ	Renter	0	0	1	0	0	6.79996e-19	2.64698e-19	0.22627	2146.43
0-100%	Mobile Home	Fuel Oil	NM	Not Available	0	0	0	0	1	1.06806e-17	8.16534e-18	3.55856	13612.7
0-100%	Mobile Home	Fuel Oil	NM	Owner	0.0814042	0	0.918596	0	0	4.87471e-18	3.54878e-18	3.78968	19402.3
0-100%	Mobile Home	Fuel Oil	NM	Renter	0	0	1	0	0	1.11981e-18	9.48061e-19	2.5184	11865.5
0-100%	Mobile Home	Fuel Oil	NV	Not Available	0	0	0	0	1	2.03848e-18	2.04783e-18	5.00498	25037.5
0-100%	Mobile Home	Fuel Oil	NV	Owner	0.0510619	0	0.948938	0	0	2.03848e-18	2.04783e-18	3.75374	18214.1
0-100%	Mobile Home	Fuel Oil	NV	Renter	0	0.0209921	0.979008	0	0	4.08999e-55	7.41939e-59	2.905e-20	1.29718e-16
0-100%	Mobile Home	Fuel Oil	NY	Not Available	0	0	0	0	1	0.510994	3522.11	0.13671	1085
0-100%	Mobile Home	Fuel Oil	NY	Owner	0	0	1	0	0	0.260926	1736.25	0.122163	1068.21
0-100%	Mobile Home	Fuel Oil	NY	Renter	0	0	1	0	0	0.0415146	312.548	0.144387	1496.87
0-100%	Mobile Home	Fuel Oil	OH	Not Available	0	0	0	0	1	6.65891e-18	5.9846e-18	0.208092	2918.82
0-100%	Mobile Home	Fuel Oil	OH	Owner	0	0	1	0	0	4.53035e-18	3.98892e-18	0.119922	1675.48
0-100%	Mobile Home	Fuel Oil	OH	Renter	0	0	1	0	0	2.03748e-19	2.01705e-19	0.139328	1607.9
0-100%	Mobile Home	Fuel Oil	OK	Not Available	0	0	0	0	1	3.47708e-18	3.78697e-18	1.44024	12600.3
0-100%	Mobile Home	Fuel Oil	OK	Owner	0	0	1	0	0	1.27018e-18	1.40374e-18	0.584578	5170.22
0-100%	Mobile Home	Fuel Oil	OK	Renter	0	0	1	0	0	5.44048e-19	5.7945e-19	0.187792	1607.01
0-100%	Mobile Home	Fuel Oil	OR	Not Available	0	0	0	0	1	0.0163094	91.5945	0.670752	6940.72
0-100%	Mobile Home	Fuel Oil	OR	Owner	0	0	1	0	0	0.0163094	91.5945	0.579286	5651.17
0-100%	Mobile Home	Fuel Oil	OR	Renter	0.106396	0	0.893604	0	0	1.1207e-39	1.08121e-39	5.44707e-21	5.57673e-17
0-100%	Mobile Home	Fuel Oil	PA	Not Available	0	0	0	0	1	0.289157	2225.03	0.394032	3597.58
0-100%	Mobile Home	Fuel Oil	PA	Owner	0	0	1	0	0	0.135008	950.699	0.180295	1600.28
0-100%	Mobile Home	Fuel Oil	PA	Renter	0	0	1	0	0	0.0286131	266.891	0.266112	2800.37
0-100%	Mobile Home	Fuel Oil	RI	Not Available	0	0	0	0	1	0.0630638	65.0299	0.654045	1051.53
0-100%	Mobile Home	Fuel Oil	RI	Owner	0	0	1	0	0	0.0630638	65.0299	0.566839	956.572
0-100%	Mobile Home	Fuel Oil	RI	Renter	0	0	1	0	0	6.80832e-37	7.57937e-37	7.06102e-20	1.48958e-16
0-100%	Mobile Home	Fuel Oil	SC	Not Available	0	0	0	0	1	6.44442e-18	6.7143e-18	1.19958	9797.39
0-100%	Mobile Home	Fuel Oil	SC	Owner	0	0	1	0	0	3.45625e-18	3.59121e-18	0.643353	5240.23
0-100%	Mobile Home	Fuel Oil	SC	Renter	0	0	1	0	0	4.61693e-19	4.84622e-19	0.601583	6410.34
0-100%	Mobile Home	Fuel Oil	SD	Not Available	0	0	0	0	1	0.0690728	165.937	1.05912	4889.05
0-100%	Mobile Home	Fuel Oil	SD	Owner	0	0.0733959	0.926604	0	0	0.00873171	23.8655	0.312401	1322.06
0-100%	Mobile Home	Fuel Oil	SD	Renter	0	0	1	0	0	0.0285851	63.9429	0.949661	4747.73
0-100%	Mobile Home	Fuel Oil	TN	Not Available	0	0	0	0	1	0.0708577	261.895	0.928639	5651.34
0-100%	Mobile Home	Fuel Oil	TN	Owner	0	0	1	0	0	0.0141388	52.7889	0.833843	6416.88
0-100%	Mobile Home	Fuel Oil	TN	Renter	0	0	1	0	0	0.0216919	79.5233	0.284288	1716
0-100%	Mobile Home	Fuel Oil	TX	Not Available	0	0	0	0	1	4.77437e-18	4.94485e-18	0.451767	3621.17
0-100%	Mobile Home	Fuel Oil	TX	Owner	0	0	1	0	0	2.48832e-18	2.69569e-18	0.235454	1974.09
0-100%	Mobile Home	Fuel Oil	TX	Renter	0	0	1	0	0	3.67425e-19	3.38544e-19	0.111254	575.6
0-100%	Mobile Home	Fuel Oil	UT	Not Available	0	0	0	0	1	3.84726e-18	2.66327e-18	0.612313	1192.27
0-100%	Mobile Home	Fuel Oil	UT	Owner	0	0	1	0	0	3.84726e-18	2.66327e-18	0.385531	791.741
0-100%	Mobile Home	Fuel Oil	UT	Renter	0	0	1	0	0	2.97159e-54	6.35551e-58	3.5033e-21	6.18737e-18
0-100%	Mobile Home	Fuel Oil	VA	Not Available	0	0	0	0	1	0.254091	2100.08	0.835535	7630.72
0-100%	Mobile Home	Fuel Oil	VA	Owner	0	0	1	0	0	0.0925232	773.494	2.63681	22794.7
0-100%	Mobile Home	Fuel Oil	VA	Renter	0	0	1	0	0	0.0399542	324.536	0.919679	8774.78
0-100%	Mobile Home	Fuel Oil	VT	Not Available	0	0	0	0	1	0.749916	724.33	0.57825	792.372
0-100%	Mobile Home	Fuel Oil	VT	Owner	0	0	1	0	0	0.327667	271.04	0.30656	440.935
0-100%	Mobile Home	Fuel Oil	VT	Renter	0	0	1	0	0	0.0831948	109.204	0.224526	403.705
0-100%	Mobile Home	Fuel Oil	WA	Not Available	0	0	0	0	1	2.55016e-18	2.50344e-18	0.522743	4164.92
0-100%	Mobile Home	Fuel Oil	WA	Owner	0	0	1	0	0	1.87292e-18	1.83794e-18	0.386827	2905.62
0-100%	Mobile Home	Fuel Oil	WA	Renter	0.0581823	0	0.941818	0	0	5.21559e-20	5.13102e-20	0.17689	1394.42
0-100%	Mobile Home	Fuel Oil	WI	Not Available	0	0	0	0	1	6.90137e-55	1.09036e-58	9.19716e-22	1.27347e-17
0-100%	Mobile Home	Fuel Oil	WI	Owner	0	0	1	0	0	6.90137e-55	1.09036e-58	6.49211e-22	8.95385e-18
0-100%	Mobile Home	Fuel Oil	WI	Renter	0	0	1	0	0	6.90137e-55	1.09036e-58	3.35426e-21	3.82121e-17
0-100%	Mobile Home	Fuel Oil	WV	Not Available	0	0	0	0	1	0.0379845	166.424	4.54492	49340.1
0-100%	Mobile Home	Fuel Oil	WV	Owner	0	0	1	0	0	0.0149339	65.8548	1.85834	19467.9
0-100%	Mobile Home	Fuel Oil	WV	Renter	0	0	1	0	0	0.00528388	22.9006	0.590078	6822.55
0-100%	Mobile Home	Fuel Oil	WY	Not Available	0	0	0	0	1	2.03476e-18	1.80781e-18	1.11808	3513.13
0-100%	Mobile Home	Fuel Oil	WY	Owner	0	0	1	0	0	5.46503e-19	5.21643e-19	0.378152	1253.17
0-100%	Mobile Home	Fuel Oil	WY	Renter	0	0	1	0	0	4.70875e-19	3.87257e-19	0.19166	546.235
0-100%	Mobile Home	Natural Gas	AK	Not Available	0	0	0	0	1	1.19359	1192.49	12.7363	9580.94
0-100%	Mobile Home	Natural Gas	AK	Owner	0.0620969	0	0.937903	0	0	0.627535	646.065	5.79023	4396.47
0-100%	Mobile Home	Natural Gas	AK	Renter	0	0	1	0	0	0.0900112	83.0756	1.28534	952.291
0-100%	Mobile Home	Natural Gas	AL	Not Available	0	0	0	0	1	1.04183e-17	1.04696e-17	34.0652	200529
0-100%	Mobile Home	Natural Gas	AL	Owner	0.0225042	0.0075551	0.969941	0	0	4.54026e-18	4.20678e-18	14.8454	80574.5
0-100%	Mobile Home	Natural Gas	AL	Renter	0	0.00749424	0.992506	0	0	1.19197e-18	1.40335e-18	15.5897	68333.4
0-100%	Mobile Home	Natural Gas	AR	Not Available	0	0	0	0	1	0.0498089	211.659	3.29614	44541.7
0-100%	Mobile Home	Natural Gas	AR	Owner	0.0272649	0	0.972735	0	0	0.00384218	8.95604	0.452016	6175.01
0-100%	Mobile Home	Natural Gas	AR	Renter	0	0	1	0	0	0.0247269	133.537	0.872704	11535.3
0-100%	Mobile Home	Natural Gas	AZ	Not Available	0	0	0	0	1	0.64232	4458.28	0.5525	4022.15
0-100%	Mobile Home	Natural Gas	AZ	Owner	0	0	1	0	0	0.341652	2242.39	0.685712	3822.34
0-100%	Mobile Home	Natural Gas	AZ	Renter	0	0	1	0	0	0.046696	377.001	0.361495	1854.39
0-100%	Mobile Home	Natural Gas	CA	Not Available	0	0	0	0	1	0.780455	8869.51	0.455429	5907.41
0-100%	Mobile Home	Natural Gas	CA	Owner	0	0	1	0	0	0.466624	4954.03	0.646702	6024.22
0-100%	Mobile Home	Natural Gas	CA	Renter	0	0	1	0	0	0.0394349	566.117	0.598312	5849.18
0-100%	Mobile Home	Natural Gas	CO	Not Available	0	0	0	0	1	0.425866	2130.77	1.17457	4898.09
0-100%	Mobile Home	Natural Gas	CO	Owner	0	0	1	0	0	0.261178	1252.23	0.56694	2493.49
0-100%	Mobile Home	Natural Gas	CO	Renter	0	0	1	0	0	0.0198787	116.066	0.101531	384.038
0-100%	Mobile Home	Natural Gas	CT	Not Available	0	0	0	0	1	6.43845e-54	1.16069e-57	1.34454e-19	3.82328e-16
0-100%	Mobile Home	Natural Gas	CT	Owner	0	0	1	0	0	6.43845e-54	1.16069e-57	1.16527e-19	3.47803e-16
0-100%	Mobile Home	Natural Gas	CT	Renter	0	0	1	0	0	6.43845e-54	1.16069e-57	1.34454e-19	5.01672e-16
0-100%	Mobile Home	Natural Gas	DC	Not Available	0	0	0	0	1	4.7619e-18	4.7619e-18	0.699199	5752.55
0-100%	Mobile Home	Natural Gas	DC	Owner	0	0	1	0	0	4.7619e-18	4.7619e-18	0.454479	3608.22
0-100%	Mobile Home	Natural Gas	DC	Renter	0	0	1	0	0	4.7619e-18	4.7619e-18	0.24472	2144.33
0-100%	Mobile Home	Natural Gas	DE	Not Available	0	0	0	0	1	0.0518752	116.454	1.10129	8173.44
0-100%	Mobile Home	Natural Gas	DE	Owner	0	0	1	0	0	0.012402	18.4893	0.285231	2042.77
0-100%	Mobile Home	Natural Gas	DE	Renter	0	0	1	0	0	0.012482	42.1394	0.231865	1832.74
0-100%	Mobile Home	Natural Gas	FL	Not Available	0	0	0	0	1	3.95736e-18	3.38985e-18	0.322803	2222.33
0-100%	Mobile Home	Natural Gas	FL	Owner	0	0	1	0	0	1.64872e-18	1.22762e-18	0.777035	3824.24
0-100%	Mobile Home	Natural Gas	FL	Renter	0	0	1	0	0	4.84884e-19	5.37541e-19	0.276865	1503.89
0-100%	Mobile Home	Natural Gas	GA	Not Available	0	0	0	0	1	0.222925	2653.87	0.556868	4855.04
0-100%	Mobile Home	Natural Gas	GA	Owner	0	0	1	0	0	0.0839888	994.743	1.36373	8782.81
0-100%	Mobile Home	Natural Gas	GA	Renter	0	0	1	0	0	0.0332475	399.048	0.465093	3305.9
0-100%	Mobile Home	Natural Gas	HI	Not Available	0	0	0	0	1	4.7619e-18	4.7619e-18	17.9175	151356
0-100%	Mobile Home	Natural Gas	HI	Owner	0	0.0231419	0.976858	0	0	4.7619e-18	4.7619e-18	11.1984	90442.2
0-100%	Mobile Home	Natural Gas	HI	Renter	0.00851124	0.0231237	0.968365	0	0	4.7619e-18	4.7619e-18	21.277	123828
0-100%	Mobile Home	Natural Gas	IA	Not Available	0	0	0	0	1	0.533112	3147.44	2.30363	13287.6
0-100%	Mobile Home	Natural Gas	IA	Owner	0	0.0631051	0.936895	0	0	0.533112	3147.44	1.79171	9474.56
0-100%	Mobile Home	Natural Gas	IA	Renter	0	0	1	0	0	6.13088e-38	6.66021e-38	1.53066e-20	9.56197e-17
0-100%	Mobile Home	Natural Gas	ID	Not Available	0	0	0	0	1	0.628546	1448.2	2.99541	10505.7
0-100%	Mobile Home	Natural Gas	ID	Owner	0	0	1	0	0	0.374722	804.254	3.79478	15888.2
0-100%	Mobile Home	Natural Gas	ID	Renter	0	0	1	0	0	0.0320288	94.0106	0.763184	2748.04
0-100%	Mobile Home	Natural Gas	IL	Not Available	0	0	0	0	1	0.0275158	226.28	0.146007	1682.2
0-100%	Mobile Home	Natural Gas	IL	Owner	0	0	1	0	0	3.12544e-38	2.91947e-38	1.17067e-21	1.34347e-17
0-100%	Mobile Home	Natural Gas	IL	Renter	0	0	1	0	0	0.0275158	226.28	0.532497	5047.66
0-100%	Mobile Home	Natural Gas	IN	Not Available	0	0	0	0	1	0.267026	1387.82	1.90955	25776
0-100%	Mobile Home	Natural Gas	IN	Owner	0	0	1	0	0	0.267026	1387.82	1.34792	18123.3
0-100%	Mobile Home	Natural Gas	IN	Renter	0	0	1	0	0	3.33877e-38	3.47151e-38	3.48311e-20	3.86831e-16
0-100%	Mobile Home	Natural Gas	KS	Not Available	0	0	0	0	1	0.0385233	344.687	0.896629	4674.31
0-100%	Mobile Home	Natural Gas	KS	Owner	0	0.0897648	0.910235	0	0	0.0385233	344.687	0.697378	3332.96
0-100%	Mobile Home	Natural Gas	KS	Renter	0	0	1	0	0	4.78632e-38	5.32085e-38	1.60913e-20	9.08515e-17
0-100%	Mobile Home	Natural Gas	KY	Not Available	0	0	0	0	1	0.0540912	188.36	45.5034	293018
0-100%	Mobile Home	Natural Gas	KY	Owner	0.0616015	0.00747451	0.930924	0	0	0.0346266	127.598	24.0761	152390
0-100%	Mobile Home	Natural Gas	KY	Renter	0	0.00767688	0.992323	0	0	0.00212696	5.89763	2.87561	19086.4
0-100%	Mobile Home	Natural Gas	LA	Not Available	0	0	0	0	1	0.391289	2121.39	1.34076	12080.3
0-100%	Mobile Home	Natural Gas	LA	Owner	0	0	1	0	0	0.225722	1166.98	0.773441	6645.4
0-100%	Mobile Home	Natural Gas	LA	Renter	0	0	1	0	0	0.0224611	141.551	0.307854	3856.95
0-100%	Mobile Home	Natural Gas	MA	Not Available	0	0	0	0	1	1.99441e-18	1.7623e-18	8.59448	21074.1
0-100%	Mobile Home	Natural Gas	MA	Owner	0	0	1	0	0	1.99441e-18	1.7623e-18	7.44855	19171.1
0-100%	Mobile Home	Natural Gas	MA	Renter	0	0	1	0	0	5.12049e-54	1.16165e-57	2.20657e-19	7.09954e-16
0-100%	Mobile Home	Natural Gas	MD	Not Available	0	0	0	0	1	0.225279	1133.02	1.45887	9448.09
0-100%	Mobile Home	Natural Gas	MD	Owner	0	0	1	0	0	0.0709112	449.04	0.596972	3730.79
0-100%	Mobile Home	Natural Gas	MD	Renter	0	0	1	0	0	0.0417284	155.496	0.189159	1304.72
0-100%	Mobile Home	Natural Gas	ME	Not Available	0	0	0	0	1	0.0303811	62.0883	6.311	18330.2
0-100%	Mobile Home	Natural Gas	ME	Owner	0	0	1	0	0	0.0303811	62.0883	5.46953	16675
0-100%	Mobile Home	Natural Gas	ME	Renter	0	0	1	0	0	1.71396e-38	1.77848e-38	1.06811e-19	4.07072e-16
0-100%	Mobile Home	Natural Gas	MI	Not Available	0	0	0	0	1	0.607884	5632.89	0.22524	2843.93
0-100%	Mobile Home	Natural Gas	MI	Owner	0	0	1	0	0	0.168718	1735.68	0.0882568	1109.97
0-100%	Mobile Home	Natural Gas	MI	Renter	0	0	1	0	0	0.135225	1114.96	0.365472	3796.62
0-100%	Mobile Home	Natural Gas	MN	Not Available	0	0	0	0	1	0.281494	1586	1.55909	8741.75
0-100%	Mobile Home	Natural Gas	MN	Owner	0	0.0819983	0.918002	0	0	0.281494	1586	1.21262	6233.21
0-100%	Mobile Home	Natural Gas	MN	Renter	0	0	1	0	0	3.27171e-38	3.42796e-38	1.04698e-20	6.35771e-17
0-100%	Mobile Home	Natural Gas	MO	Not Available	0	0	0	0	1	0.216847	1703.85	1.09664	7172.14
0-100%	Mobile Home	Natural Gas	MO	Owner	0	0.0849792	0.915021	0	0	0.0902119	601.802	1.36866	6152
0-100%	Mobile Home	Natural Gas	MO	Renter	0	0	1	0	0	0.026392	280.429	1.73511	9213.5
0-100%	Mobile Home	Natural Gas	MS	Not Available	0	0	0	0	1	0.398296	2351.64	31.2494	185408
0-100%	Mobile Home	Natural Gas	MS	Owner	0.0660288	0.00761951	0.926352	0	0	0.22643	1284.45	17.7652	101269
0-100%	Mobile Home	Natural Gas	MS	Renter	0	0.00753997	0.99246	0	0	0.0239852	160.137	12.5455	65367.8
0-100%	Mobile Home	Natural Gas	MT	Not Available	0	0	0	0	1	0.395834	804.736	0.991563	2388.49
0-100%	Mobile Home	Natural Gas	MT	Owner	0	0	1	0	0	0.0111685	23.0634	0.105692	268.513
0-100%	Mobile Home	Natural Gas	MT	Renter	0	0	1	0	0	0.274019	555.329	0.305074	666.554
0-100%	Mobile Home	Natural Gas	NC	Not Available	0	0	0	0	1	6.25028e-18	6.5894e-18	0.474737	3819.45
0-100%	Mobile Home	Natural Gas	NC	Owner	0	0	1	0	0	2.49926e-18	2.54942e-18	1.0968	7136.13
0-100%	Mobile Home	Natural Gas	NC	Renter	0	0	1	0	0	8.43763e-19	9.41465e-19	0.358891	2577.17
0-100%	Mobile Home	Natural Gas	ND	Not Available	0	0	0	0	1	0.131048	127.455	0.982285	9099.04
0-100%	Mobile Home	Natural Gas	ND	Owner	0	0.2558	0.7442	0	0	0.131048	127.455	0.763999	6487.97
0-100%	Mobile Home	Natural Gas	ND	Renter	0	0	1	0	0	8.53088e-38	8.64182e-38	3.69456e-20	3.70644e-16
0-100%	Mobile Home	Natural Gas	NE	Not Available	0	0	0	0	1	0.20299	1712.35	2.05597	11044.6
0-100%	Mobile Home	Natural Gas	NE	Owner	0	0.135756	0.864244	0	0	2.5057e-37	2.60917e-37	1.97391e-20	9.72113e-17
0-100%	Mobile Home	Natural Gas	NE	Renter	0	0	1	0	0	0.20299	1712.35	2.96973	17277.7
0-100%	Mobile Home	Natural Gas	NH	Not Available	0	0	0	0	1	0.113369	402.179	8.8677	25423.3
0-100%	Mobile Home	Natural Gas	NH	Owner	0	0	1	0	0	0.113369	402.179	7.68534	23127.5
0-100%	Mobile Home	Natural Gas	NH	Renter	0	0	1	0	0	3.76046e-38	3.9825e-38	8.82427e-20	3.31958e-16
0-100%	Mobile Home	Natural Gas	NJ	Not Available	0	0	0	0	1	0.136822	604.282	0.389127	2960.37
0-100%	Mobile Home	Natural Gas	NJ	Owner	0	0	1	0	0	0.0480114	297.627	0.191164	1413.83
0-100%	Mobile Home	Natural Gas	NJ	Renter	0	0	1	0	0	0.0203999	53.7329	0.22627	1984.05
0-100%	Mobile Home	Natural Gas	NM	Not Available	0	0	0	0	1	1.38848	5140.23	0.944107	3578.73
0-100%	Mobile Home	Natural Gas	NM	Owner	0.111965	0	0.888035	0	0	0.633712	2234.03	1.00543	5100.78
0-100%	Mobile Home	Natural Gas	NM	Renter	0	0	1	0	0	0.145575	596.822	0.668148	3119.4
0-100%	Mobile Home	Natural Gas	NV	Not Available	0	0	0	0	1	0.0815391	504.033	3.16642	18730.1
0-100%	Mobile Home	Natural Gas	NV	Owner	0.0248989	0	0.975101	0	0	0.0815391	504.033	2.37481	13625.7
0-100%	Mobile Home	Natural Gas	NV	Renter	0	0.0203984	0.979602	0	0	1.63599e-38	1.82614e-38	1.83785e-20	9.70402e-17
0-100%	Mobile Home	Natural Gas	NY	Not Available	0	0	0	0	1	0.319371	1797.18	0.13671	1002.92
0-100%	Mobile Home	Natural Gas	NY	Owner	0	0	1	0	0	0.163079	885.936	0.122163	987.404
0-100%	Mobile Home	Natural Gas	NY	Renter	0	0	1	0	0	0.0259466	159.48	0.144387	1383.63
0-100%	Mobile Home	Natural Gas	OH	Not Available	0	0	0	0	1	0.332946	4885.45	0.564821	6674.71
0-100%	Mobile Home	Natural Gas	OH	Owner	0	0	1	0	0	0.226518	3256.3	0.325502	3831.46
0-100%	Mobile Home	Natural Gas	OH	Renter	0	0	1	0	0	0.0101874	164.659	0.378176	3676.94
0-100%	Mobile Home	Natural Gas	OK	Not Available	0	0	0	0	1	0.173854	1625.81	3.02451	34467.4
0-100%	Mobile Home	Natural Gas	OK	Owner	0.0480218	0	0.951978	0	0	0.0635088	602.651	1.22761	14142.9
0-100%	Mobile Home	Natural Gas	OK	Renter	0	0	1	0	0	0.0272024	248.767	0.394363	4395.9
0-100%	Mobile Home	Natural Gas	OR	Not Available	0	0	0	0	1	1.63094e-18	1.84616e-18	1.67688	28096.2
0-100%	Mobile Home	Natural Gas	OR	Owner	0	0	1	0	0	1.63094e-18	1.84616e-18	1.44821	22876.1
0-100%	Mobile Home	Natural Gas	OR	Renter	0	0	1	0	0	1.1207e-55	2.17927e-59	1.36177e-20	2.25747e-16
0-100%	Mobile Home	Natural Gas	PA	Not Available	0	0	0	0	1	0.289157	2787.85	0.394032	3325.42
0-100%	Mobile Home	Natural Gas	PA	Owner	0	0	1	0	0	0.135008	1191.18	0.180295	1479.22
0-100%	Mobile Home	Natural Gas	PA	Renter	0	0	1	0	0	0.0286131	334.401	0.266112	2588.53
0-100%	Mobile Home	Natural Gas	RI	Not Available	0	0	0	0	1	2.10213e-18	1.05254e-18	8.1948	19948.5
0-100%	Mobile Home	Natural Gas	RI	Owner	0.0138074	0.0119302	0.974262	0	0	2.10213e-18	1.05254e-18	7.10216	18147.1
0-100%	Mobile Home	Natural Gas	RI	Renter	0.0138074	0.0119302	0.974262	0	0	2.26944e-53	1.22676e-56	8.84704e-19	2.82587e-15
0-100%	Mobile Home	Natural Gas	SC	Not Available	0	0	0	0	1	0.257777	1983.39	0.496376	3531.24
0-100%	Mobile Home	Natural Gas	SC	Owner	0	0	1	0	0	0.13825	1060.84	0.266215	1888.72
0-100%	Mobile Home	Natural Gas	SC	Renter	0	0	1	0	0	0.0184677	143.156	0.248931	2310.46
0-100%	Mobile Home	Natural Gas	SD	Not Available	0	0	0	0	1	0.276291	570.217	1.5608	8321.88
0-100%	Mobile Home	Natural Gas	SD	Owner	0	0.101839	0.898161	0	0	0.0349268	82.01	0.460381	2250.34
0-100%	Mobile Home	Natural Gas	SD	Renter	0	0	1	0	0	0.114341	219.73	1.3995	8081.32
0-100%	Mobile Home	Natural Gas	TN	Not Available	0	0	0	0	1	0.141715	676.547	25.7288	115316
0-100%	Mobile Home	Natural Gas	TN	Owner	0.0414472	0.00756576	0.950987	0	0	0.0282775	136.368	23.1024	130937
0-100%	Mobile Home	Natural Gas	TN	Renter	0	0.00760718	0.992393	0	0	0.0433838	205.43	7.87644	35015.3
0-100%	Mobile Home	Natural Gas	TX	Not Available	0	0	0	0	1	0.477437	6386.87	0.451767	6224.03
0-100%	Mobile Home	Natural Gas	TX	Owner	0.0252236	0	0.974776	0	0	0.248832	3481.81	0.235454	3393.04
0-100%	Mobile Home	Natural Gas	TX	Renter	0	0	1	0	0	0.0367425	437.27	0.111254	989.334
0-100%	Mobile Home	Natural Gas	UT	Not Available	0	0	0	0	1	0.192363	659.651	1.79867	5494.7
0-100%	Mobile Home	Natural Gas	UT	Owner	0	0	1	0	0	0.192363	659.651	1.1325	3648.81
0-100%	Mobile Home	Natural Gas	UT	Renter	0	0	1	0	0	1.4858e-37	1.57416e-37	1.0291e-20	2.85151e-17
0-100%	Mobile Home	Natural Gas	VA	Not Available	0	0	0	0	1	6.35227e-18	6.55879e-18	0.345739	2750.31
0-100%	Mobile Home	Natural Gas	VA	Owner	0	0	1	0	0	2.31308e-18	2.41571e-18	1.09109	8215.82
0-100%	Mobile Home	Natural Gas	VA	Renter	0	0	1	0	0	9.98855e-19	1.01356e-18	0.380557	3162.66
0-100%	Mobile Home	Natural Gas	VT	Not Available	0	0	0	0	1	4.68697e-18	3.809e-18	15.3959	55978.1
0-100%	Mobile Home	Natural Gas	VT	Owner	0	0	1	0	0	2.04792e-18	1.4253e-18	8.16217	31150.4
0-100%	Mobile Home	Natural Gas	VT	Renter	0	0	1	0	0	5.19968e-19	5.74268e-19	5.97802	28520.2
0-100%	Mobile Home	Natural Gas	WA	Not Available	0	0	0	0	1	0.0765048	508.22	1.30686	16859.7
0-100%	Mobile Home	Natural Gas	WA	Owner	0	0	1	0	0	0.0561875	373.119	0.967068	11762
0-100%	Mobile Home	Natural Gas	WA	Renter	0	0	1	0	0	0.00156468	10.4164	0.442224	5644.65
0-100%	Mobile Home	Natural Gas	WI	Not Available	0	0	0	0	1	4.14082e-38	4.64973e-38	2.49637e-21	2.91215e-17
0-100%	Mobile Home	Natural Gas	WI	Owner	0	0	1	0	0	4.14082e-38	4.64973e-38	1.76215e-21	2.04756e-17
0-100%	Mobile Home	Natural Gas	WI	Renter	0	0	1	0	0	4.14082e-38	4.64973e-38	9.10442e-21	8.7383e-17
0-100%	Mobile Home	Natural Gas	WV	Not Available	0	0	0	0	1	0.151938	698.048	1.88066	17783.5
0-100%	Mobile Home	Natural Gas	WV	Owner	0	0	1	0	0	0.0597354	276.221	0.768968	7016.73
0-100%	Mobile Home	Natural Gas	WV	Renter	0	0	1	0	0	0.0211355	96.054	0.24417	2459.03
