Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	fallback_count	fallback_weight
Single-Family Detached	Propane	AK	1970s	0	0.470686	0	0.529314	0	1	1398.22	23	72071.3
Single-Family Detached	Wood	AK	1970s	0	0	0	1	0	0	0	14	97025
Single-Family Detached	Electricity	AK	1980s	0.329161	0.41013	0.0214798	0.239229	0	1	876.867	45	293810
Single-Family Detached	Fuel Oil	AK	1980s	0	0.167841	0	0.832159	0	11	9102.07	11	9102.07
Single-Family Detached	Natural Gas	AK	1980s	0	0.588655	0	0.411345	0	29	22963.7	29	22963.7
Single-Family Detached	None	AK	1980s	0	0	0	0	1	0	0	40	122573
Single-Family Detached	Other Fuel	AK	1980s	0	0	0	1	0	0	0	11	77541.8
Single-Family Detached	Propane	AK	1980s	0	0.751062	0	0.248938	0	0	0	22	90805.1
Single-Family Detached	Wood	AK	1980s	0	0	0	1	0	3	3057.45	11	77541.8
Single-Family Detached	Electricity	AK	1990s	0.360685	0.313789	0.0115936	0.313933	0	0	0	51	324036
Single-Family Detached	Fuel Oil	AK	1990s	0	0.836653	0	0.163347	0	7	6131.61	16	74708.5
Single-Family Detached	Natural Gas	AK	1990s	0	0.7313	0	0.2687	0	15	12731	15	12731
Single-Family Detached	None	AK	1990s	0	0	0	0	1	0	0	37	93998
Single-Family Detached	Other Fuel	AK	1990s	0	0	0	1	0	0	0	10	51677.9
Single-Family Detached	Propane	AK	1990s	0	0.836653	0	0.163347	0	1	858.051	16	74708.5
Single-Family Detached	Wood	AK	1990s	0	0	0	1	0	3	3292.92	10	51677.9
Single-Family Detached	Electricity	AK	2000s	0.331535	0.326132	0.0769314	0.265402	0	1	862.757	51	265148
Single-Family Detached	Fuel Oil	AK	2000s	0	0.123287	0	0.876713	0	15	11950.4	15	11950.4
Single-Family Detached	Natural Gas	AK	2000s	0	0.606985	0	0.393015	0	25	17882.4	25	17882.4
Single-Family Detached	None	AK	2000s	0	0	0	0	1	0	0	28	87678.3
Single-Family Detached	Other Fuel	AK	2000s	0	0	0	1	0	0	0	13	48008.7
Single-Family Detached	Propane	AK	2000s	0	0.850267	0	0.149733	0	0	0	24	69971.6
Single-Family Detached	Wood	AK	2000s	0	0	0	1	0	4	3467.16	13	48008.7
Single-Family Detached	Electricity	AK	2010s	0.264721	0.463384	0.122897	0.148997	0	1	595.645	25	99188
Single-Family Detached	Fuel Oil	AK	2010s	0	0.621102	0	0.378898	0	0	0	10	21113.7
Single-Family Detached	Natural Gas	AK	2010s	0	0.646773	0	0.353227	0	14	9356.79	14	9356.79
Single-Family Detached	None	AK	2010s	0	0	0	0	1	0	0	16	31485.3
Single-Family Detached	Other Fuel	AK	2010s	0	0	0	1	0	0	0	21	72619.7
Single-Family Detached	Propane	AK	2010s	0	0.621102	0	0.378898	0	2	1517.83	10	21113.7
Single-Family Detached	Wood	AK	2010s	0	0	0	1	0	1	741.797	21	72619.7
Single-Family Detached	Electricity	AK	<1940	0.0950003	0.179756	0.199096	0.526147	0	1	762.917	39	244217
Single-Family Detached	Fuel Oil	AK	<1940	0	0.709307	0	0.290693	0	7	5204.99	11	27927.3
Single-Family Detached	Natural Gas	AK	<1940	0	0.89701	0	0.10299	0	0	0	137	992415
Single-Family Detached	None	AK	<1940	0	0	0	0	1	0	0	21	67506.6
Single-Family Detached	Other Fuel	AK	<1940	0	0.0292887	0	0.970711	0	0	0	14	62362.8
Single-Family Detached	Propane	AK	<1940	0	0.709307	0	0.290693	0	0	0	11	27927.3
Single-Family Detached	Wood	AK	<1940	0	0.0292887	0	0.970711	0	0	0	14	62362.8
Mobile Home	Electricity	AL	1940s	0.495572	0.23818	0	0.266248	0	0	0	47	60783.1
Mobile Home	Fuel Oil	AL	1940s	0	0.577636	0	0.422364	0	0	0	12	15108.8
Mobile Home	Natural Gas	AL	1940s	0	0.897554	0	0.102446	0	0	0	72	94829.3
Mobile Home	None	AL	1940s	0	0	0	0	1	0	0	11	32551.1
Mobile Home	Other Fuel	AL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Mobile Home	Propane	AL	1940s	0	0.602554	0	0.397446	0	0	0	10	13050.9
Mobile Home	Wood	AL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Mobile Home	Electricity	AL	1950s	0.577487	0.323109	0	0.0994036	0	1	11359.4	36	273907
Mobile Home	Fuel Oil	AL	1950s	0	0.651611	0	0.348389	0	0	0	32	226887
Mobile Home	Natural Gas	AL	1950s	0	0.94323	0	0.0567696	0	0	0	39	247872
Mobile Home	None	AL	1950s	0	0	0	0	1	0	0	15	153709
Mobile Home	Other Fuel	AL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Mobile Home	Propane	AL	1950s	0	0.651611	0	0.348389	0	1	10896.1	32	226887
Mobile Home	Wood	AL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Mobile Home	Electricity	AL	1960s	0.6712	0.151356	0	0.177444	0	0	0	50	265188
Mobile Home	Fuel Oil	AL	1960s	0	0.727541	0	0.272459	0	0	0	38	262630
Mobile Home	Natural Gas	AL	1960s	0	0.894895	0	0.105105	0	0	0	63	349855
Mobile Home	None	AL	1960s	0	0	0	0	1	0	0	16	172669
Mobile Home	Other Fuel	AL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Mobile Home	Propane	AL	1960s	0	0.727541	0	0.272459	0	1	7758.39	38	262630
Mobile Home	Wood	AL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Mobile Home	Electricity	AL	1970s	0.500619	0.448652	0	0.0507297	0	4	32534.2	15	85246.2
Mobile Home	Fuel Oil	AL	1970s	0	0.673877	0	0.326123	0	0	0	36	244368
Mobile Home	Natural Gas	AL	1970s	0	0.942977	0	0.0570233	0	0	0	65	352902
Mobile Home	None	AL	1970s	0	0	0	0	1	0	0	26	249878
Mobile Home	Other Fuel	AL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Mobile Home	Propane	AL	1970s	0	0.673877	0	0.326123	0	2	16943.7	36	244368
Mobile Home	Wood	AL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Mobile Home	Electricity	AL	1980s	0.508873	0.241174	0	0.249953	0	2	16014.7	12	70547.8
Mobile Home	Fuel Oil	AL	1980s	0	0.640601	0	0.359399	0	0	0	38	237131
Mobile Home	Natural Gas	AL	1980s	0	0.874749	0	0.125251	0	0	0	51	283373
Mobile Home	None	AL	1980s	0	0	0	0	1	0	0	26	280171
Mobile Home	Other Fuel	AL	1980s	0	0.158722	0	0.841278	0	0	0	22	138264
Mobile Home	Propane	AL	1980s	0	0.640601	0	0.359399	0	0	0	38	237131
Mobile Home	Wood	AL	1980s	0	0.158722	0	0.841278	0	1	10005.5	22	138264
Mobile Home	Electricity	AL	1990s	0.390492	0.30243	0.0338744	0.273203	0	9	72690.8	39	238767
Mobile Home	Fuel Oil	AL	1990s	0	0.702482	0	0.297518	0	0	0	16	88977.1
Mobile Home	Natural Gas	AL	1990s	0	1	0	0	0	0	0	75	368504
Mobile Home	None	AL	1990s	0	0	0	0	1	1	7985.57	27	296911
Mobile Home	Other Fuel	AL	1990s	0	0	0	1	0	0	0	10	69923.5
Mobile Home	Propane	AL	1990s	0	0.702482	0	0.297518	0	0	0	16	88977.1
Mobile Home	Wood	AL	1990s	0	0	0	1	0	0	0	10	69923.5
Mobile Home	Electricity	AL	2000s	0.528564	0.393501	0.0246123	0.0533233	0	9	53523.1	29	129849
Mobile Home	Fuel Oil	AL	2000s	0	0.810833	0	0.189167	0	0	0	10	47343.9
Mobile Home	Natural Gas	AL	2000s	0	0.970575	0	0.029425	0	0	0	72	251510
Mobile Home	None	AL	2000s	0	0	0	0	1	0	0	34	324299
Mobile Home	Other Fuel	AL	2000s	0	0	0	1	0	0	0	12	62893.2
Mobile Home	Propane	AL	2000s	0	0.810833	0	0.189167	0	0	0	10	47343.9
Mobile Home	Wood	AL	2000s	0	0	0	1	0	0	0	12	62893.2
Mobile Home	Electricity	AL	2010s	0.515561	0.380368	0	0.104071	0	2	15759.6	61	330274
Mobile Home	Fuel Oil	AL	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Mobile Home	Natural Gas	AL	2010s	0	0.938027	0	0.0619732	0	0	0	34	149263
Mobile Home	None	AL	2010s	0	0	0	0	1	0	0	23	204947
Mobile Home	Other Fuel	AL	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Mobile Home	Propane	AL	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Mobile Home	Wood	AL	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Mobile Home	Electricity	AL	<1940	0.495572	0.23818	0	0.266248	0	0	0	47	157078
Mobile Home	Fuel Oil	AL	<1940	0	0.577636	0	0.422364	0	0	0	12	39044.5
Mobile Home	Natural Gas	AL	<1940	0	0.897554	0	0.102446	0	0	0	72	245061
Mobile Home	None	AL	<1940	0	0	0	0	1	0	0	11	84119.4
Mobile Home	Other Fuel	AL	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Mobile Home	Propane	AL	<1940	0	0.602554	0	0.397446	0	0	0	10	33726.4
Mobile Home	Wood	AL	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Multi-Family with 2 - 4 Units	Electricity	AL	1940s	0.394301	0.311704	0.0238653	0.27013	0	0	0	49	85606
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	AL	1940s	0	0.46674	0	0.53326	0	1	1970.24	33	36530.8
Multi-Family with 2 - 4 Units	None	AL	1940s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	AL	1950s	0.305911	0.341611	0	0.352478	0	0	0	23	176438
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	AL	1950s	0	0.682332	0	0.317668	0	0	0	23	134137
Multi-Family with 2 - 4 Units	None	AL	1950s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	AL	1960s	0.362652	0.345675	0.0208786	0.270795	0	0	0	52	473799
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Natural Gas	AL	1960s	0	0.925393	0	0.0746072	0	0	0	39	265785
Multi-Family with 2 - 4 Units	None	AL	1960s	0	0	0	0	1	0	0	26	412662
Multi-Family with 2 - 4 Units	Other Fuel	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Wood	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	AL	1970s	0.749815	0.177463	0	0.0727214	0	2	16800.7	11	75478
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Natural Gas	AL	1970s	0	0.837667	0	0.162333	0	2	20842.7	30	252455
Multi-Family with 2 - 4 Units	None	AL	1970s	0	0	0	0	1	0	0	21	332725
Multi-Family with 2 - 4 Units	Other Fuel	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Wood	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	AL	1980s	0.53417	0.180562	0	0.285268	0	1	10980.3	22	202170
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Natural Gas	AL	1980s	0	0.868198	0	0.131802	0	0	0	28	260548
Multi-Family with 2 - 4 Units	None	AL	1980s	0	0	0	0	1	0	0	22	308429
Multi-Family with 2 - 4 Units	Other Fuel	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Wood	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Electricity	AL	1990s	0.4298	0.306449	0.0327195	0.231032	0	4	39662.4	22	176225
Multi-Family with 2 - 4 Units	Fuel Oil	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Natural Gas	AL	1990s	0	0.777886	0	0.222114	0	0	0	23	203635
Multi-Family with 2 - 4 Units	None	AL	1990s	0	0	0	0	1	0	0	12	190511
Multi-Family with 2 - 4 Units	Other Fuel	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Wood	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Electricity	AL	2000s	0.829372	0.170628	0	0	0	6	38205.2	10	60158.1
Multi-Family with 2 - 4 Units	Fuel Oil	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Natural Gas	AL	2000s	0	0.951398	0	0.0486022	0	1	7919.96	29	192653
Multi-Family with 2 - 4 Units	None	AL	2000s	0	0	0	0	1	0	0	24	304424
Multi-Family with 2 - 4 Units	Other Fuel	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Propane	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Wood	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Electricity	AL	2010s	0.27492	0.478685	0.101173	0.145222	0	1	11086.2	26	183475
Multi-Family with 2 - 4 Units	Fuel Oil	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Natural Gas	AL	2010s	0	0.885487	0	0.114513	0	0	0	26	235026
Multi-Family with 2 - 4 Units	None	AL	2010s	0	0	0	0	1	0	0	12	111791
Multi-Family with 2 - 4 Units	Other Fuel	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Propane	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Wood	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Electricity	AL	<1940	0.394301	0.311704	0.0238653	0.27013	0	0	0	49	221225
Multi-Family with 2 - 4 Units	Fuel Oil	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	AL	<1940	0	0.46674	0	0.53326	0	1	5091.56	33	94403.8
Multi-Family with 2 - 4 Units	None	AL	<1940	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	AL	1940s	0.394301	0.311704	0.0238653	0.27013	0	1	2680.26	49	85606
Multi-Family with 5+ Units	Fuel Oil	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	AL	1940s	0	0.46674	0	0.53326	0	0	0	33	36530.8
Multi-Family with 5+ Units	None	AL	1940s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	AL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	AL	1950s	0.305911	0.341611	0	0.352478	0	0	0	23	176438
Multi-Family with 5+ Units	Fuel Oil	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	AL	1950s	0	0.682332	0	0.317668	0	0	0	23	134137
Multi-Family with 5+ Units	None	AL	1950s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	AL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	AL	1960s	0.362652	0.345675	0.0208786	0.270795	0	0	0	52	473799
Multi-Family with 5+ Units	Fuel Oil	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	AL	1960s	0	0.925393	0	0.0746072	0	0	0	39	265785
Multi-Family with 5+ Units	None	AL	1960s	0	0	0	0	1	0	0	26	412662
Multi-Family with 5+ Units	Other Fuel	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	AL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	AL	1970s	0.485517	0.514483	0	0	0	2	20476.2	13	112776
Multi-Family with 5+ Units	Fuel Oil	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	AL	1970s	0	0.837667	0	0.162333	0	0	0	30	252455
Multi-Family with 5+ Units	None	AL	1970s	0	0	0	0	1	0	0	21	332725
Multi-Family with 5+ Units	Other Fuel	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	AL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	AL	1980s	0.636941	0	0	0.363059	0	4	50328.2	15	158852
Multi-Family with 5+ Units	Fuel Oil	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	AL	1980s	0	0.868198	0	0.131802	0	0	0	28	260548
Multi-Family with 5+ Units	None	AL	1980s	0	0	0	0	1	1	12616.2	22	308429
Multi-Family with 5+ Units	Other Fuel	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	AL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	AL	1990s	0.369487	0.459481	0.0539045	0.117127	0	1	12528.7	13	106967
Multi-Family with 5+ Units	Fuel Oil	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	AL	1990s	0	0.777886	0	0.222114	0	0	0	23	203635
Multi-Family with 5+ Units	None	AL	1990s	0	0	0	0	1	0	0	12	190511
Multi-Family with 5+ Units	Other Fuel	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	AL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	AL	2000s	0.54033	0.39998	0	0.0596902	0	1	8922.2	15	98466
Multi-Family with 5+ Units	Fuel Oil	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	AL	2000s	0	0.951398	0	0.0486022	0	0	0	29	192653
Multi-Family with 5+ Units	None	AL	2000s	0	0	0	0	1	0	0	24	304424
Multi-Family with 5+ Units	Other Fuel	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	AL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	AL	2010s	0.209421	0.517303	0.134159	0.139117	0	2	22316.2	19	138364
Multi-Family with 5+ Units	Fuel Oil	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	AL	2010s	0	0.885487	0	0.114513	0	1	13569.5	26	235026
Multi-Family with 5+ Units	None	AL	2010s	0	0	0	0	1	0	0	12	111791
Multi-Family with 5+ Units	Other Fuel	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	AL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	AL	<1940	0.394301	0.311704	0.0238653	0.27013	0	1	6926.4	49	221225
Multi-Family with 5+ Units	Fuel Oil	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	AL	<1940	0	0.46674	0	0.53326	0	0	0	33	94403.8
Multi-Family with 5+ Units	None	AL	<1940	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	AL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Single-Family Attached	Electricity	AL	1940s	0.496476	0.248301	0	0.255223	0	0	0	45	58305.5
Single-Family Attached	Fuel Oil	AL	1940s	0	0.577636	0	0.422364	0	0	0	12	15108.8
Single-Family Attached	Natural Gas	AL	1940s	0	0.897554	0	0.102446	0	0	0	72	94829.3
Single-Family Attached	None	AL	1940s	0	0	0	0	1	0	0	11	32551.1
Single-Family Attached	Other Fuel	AL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Propane	AL	1940s	0	0.602554	0	0.397446	0	0	0	10	13050.9
Single-Family Attached	Wood	AL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Electricity	AL	1950s	0.602473	0.337089	0	0.0604384	0	0	0	35	262547
Single-Family Attached	Fuel Oil	AL	1950s	0	0.651611	0	0.348389	0	0	0	32	226887
Single-Family Attached	Natural Gas	AL	1950s	0	0.94323	0	0.0567696	0	0	0	39	247872
Single-Family Attached	None	AL	1950s	0	0	0	0	1	0	0	15	153709
Single-Family Attached	Other Fuel	AL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Propane	AL	1950s	0	0.651611	0	0.348389	0	0	0	32	226887
Single-Family Attached	Wood	AL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Electricity	AL	1960s	0.660586	0.156242	0	0.183172	0	0	0	48	256895
Single-Family Attached	Fuel Oil	AL	1960s	0	0.727541	0	0.272459	0	0	0	38	262630
Single-Family Attached	Natural Gas	AL	1960s	0	0.894895	0	0.105105	0	0	0	63	349855
Single-Family Attached	None	AL	1960s	0	0	0	0	1	0	0	16	172669
Single-Family Attached	Other Fuel	AL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Propane	AL	1960s	0	0.727541	0	0.272459	0	0	0	38	262630
Single-Family Attached	Wood	AL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Electricity	AL	1970s	0.613567	0.255862	0.0146722	0.115899	0	1	4043.15	79	430962
Single-Family Attached	Fuel Oil	AL	1970s	0	0.673877	0	0.326123	0	0	0	36	244368
Single-Family Attached	Natural Gas	AL	1970s	0	0.940485	0	0.0595148	0	0	0	62	338129
Single-Family Attached	None	AL	1970s	0	0	0	0	1	0	0	26	249878
Single-Family Attached	Other Fuel	AL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Propane	AL	1970s	0	0.673877	0	0.326123	0	0	0	36	244368
Single-Family Attached	Wood	AL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Electricity	AL	1980s	0.30313	0.434735	0	0.262135	0	4	14366.8	11	29124.1
Single-Family Attached	Fuel Oil	AL	1980s	0	0.640601	0	0.359399	0	0	0	38	237131
Single-Family Attached	Natural Gas	AL	1980s	0	0.868999	0	0.131001	0	3	9509.33	49	270935
Single-Family Attached	None	AL	1980s	0	0	0	0	1	0	0	26	280171
Single-Family Attached	Other Fuel	AL	1980s	0	0.158722	0	0.841278	0	0	0	22	138264
Single-Family Attached	Propane	AL	1980s	0	0.640601	0	0.359399	0	0	0	38	237131
Single-Family Attached	Wood	AL	1980s	0	0.158722	0	0.841278	0	0	0	22	138264
Single-Family Attached	Electricity	AL	1990s	0.616915	0.33562	0.0147235	0.0327413	0	0	0	68	364289
Single-Family Attached	Fuel Oil	AL	1990s	0	0.702482	0	0.297518	0	0	0	16	88977.1
Single-Family Attached	Natural Gas	AL	1990s	0	1	0	0	0	1	2811.06	10	21731.2
Single-Family Attached	None	AL	1990s	0	0	0	0	1	0	0	27	296911
Single-Family Attached	Other Fuel	AL	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Propane	AL	1990s	0	0.701828	0	0.298172	0	0	0	13	70854.5
Single-Family Attached	Wood	AL	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Electricity	AL	2000s	0.630676	0.283126	0.00940926	0.0767886	0	1	2704.34	105	455514
Single-Family Attached	Fuel Oil	AL	2000s	0	0.810833	0	0.189167	0	0	0	10	47343.9
Single-Family Attached	Natural Gas	AL	2000s	0	1	0	0	0	0	0	11	18787.8
Single-Family Attached	None	AL	2000s	0	0	0	0	1	0	0	34	324299
Single-Family Attached	Other Fuel	AL	2000s	0	0	0	1	0	0	0	12	62893.2
Single-Family Attached	Propane	AL	2000s	0	0.810833	0	0.189167	0	0	0	10	47343.9
Single-Family Attached	Wood	AL	2000s	0	0	0	1	0	0	0	12	62893.2
Single-Family Attached	Electricity	AL	2010s	0.573802	0.393176	0	0.0330224	0	1	3161.78	52	278409
Single-Family Attached	Fuel Oil	AL	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Attached	Natural Gas	AL	2010s	0	0.935506	0	0.0644936	0	0	0	33	143430
Single-Family Attached	None	AL	2010s	0	0	0	0	1	0	0	23	204947
Single-Family Attached	Other Fuel	AL	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
